Unnamed: 0,file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel,decibel,Dezibel_ber
127,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1620056_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1620056,M,D,C,R,SE,CH34,9.18973018097262,52.23089218139648
128,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1626008_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1626008,M,D,C,R,ME,CH12,-0.801328513495635,46.69751739501953
129,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1626008_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1626008,M,D,C,R,SE,CH34,5.15004703936896,48.13112640380859
130,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16510464_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16510464,,,,,ME,CH12,0.005654604196535187,42.74854278564453
131,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16510464_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16510464,,,,,SE,CH34,0.003789064956194473,38.56320953369141
132,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16606464_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16606464,,,,,ME,CH12,0.005440359831370758,42.6002082824707
133,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16606464_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16606464,,,,,SE,CH34,0.003801212198384609,39.00055313110352
134,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1665496_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1665496,M,D,C,R,ME,CH12,2.166218861798591,49.48196411132812
135,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1665496_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1665496,M,D,C,R,SE,CH34,10.14108912842254,52.31720733642578
136,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16702464_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16702464,,,,,ME,CH12,0.005577918380846194,43.22379302978516
137,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16702464_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16702464,,,,,SE,CH34,0.003704557671683147,38.88089752197266
138,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16798464_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16798464,,,,,ME,CH12,0.007135752454892304,45.37621307373047
139,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16798464_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16798464,,,,,SE,CH34,0.004406599107985613,39.83379364013672
140,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16894464_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16894464,,,,,ME,CH12,0.008584583572667942,47.21493911743164
141,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16894464_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16894464,,,,,SE,CH34,0.006395006327540094,42.52370834350586
142,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_169453_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,169453,M,D,C,R,ME,CH12,4.983135710602513,52.75495529174805
143,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_169453_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,169453,M,D,C,R,SE,CH34,9.595105550073718,52.64853668212891
144,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16990464_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16990464,,,,,ME,CH12,0.008570139153106655,46.31756591796875
145,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16990464_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16990464,,,,,SE,CH34,0.007040886217662851,43.34724807739258
146,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1703512_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1703512,M,D,C,R,ME,CH12,2.277248639252577,50.32358932495117
147,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1703512_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1703512,M,D,C,R,SE,CH34,9.699169369961673,51.99564743041992
148,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1709976_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1709976,M,D,C,R,ME,CH12,1.093800998913238,49.99671173095703
149,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1709976_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1709976,M,D,C,R,SE,CH34,4.785054220806815,47.61984252929688
150,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_174573_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,174573,M,D,C,L,ME,CH12,6.319338832250318,54.00887680053711
151,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_174573_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,174573,M,D,C,L,SE,CH34,12.20832419427439,54.49224472045898
152,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1746584_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1746584,M,D,C,L,ME,CH12,1.226016189920396,48.86944198608398
153,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1746584_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1746584,M,D,C,L,SE,CH34,9.274609638044902,52.48742294311523
154,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_17676800_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,17676800,,,,,ME,CH12,0.01254759355234952,49.28425979614258
155,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_17676800_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,17676800,,,,,SE,CH34,0.01047000598523481,45.6875
156,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1774424_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1774424,M,D,C,R,ME,CH12,6.556028989326341,54.45476531982422
157,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1774424_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1774424,M,D,C,R,SE,CH34,12.71913400498683,55.36338424682617
158,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_178946_M_D_BL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,178946,M,D,B,L,ME,CH12,10.63920999780037,58.69892883300781
159,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_178946_M_D_BL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,178946,M,D,B,L,SE,CH34,17.48228120334817,60.43141555786133
160,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1796504_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1796504,M,D,C,R,ME,CH12,4.934385665114879,52.62973022460938
161,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1796504_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1796504,M,D,C,R,SE,CH34,12.76947325902779,54.95655822753906
162,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1808664_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1808664,M,D,C,L,ME,CH12,2.667866958659519,50.0927848815918
163,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1808664_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1808664,M,D,C,L,SE,CH34,11.2166718057844,53.98300552368164
164,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18178560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18178560,,,,,ME,CH12,0.01078429287793457,48.44917678833008
165,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18178560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18178560,,,,,SE,CH34,0.007914903917282555,45.35639572143555
166,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18274560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18274560,,,,,ME,CH12,0.01011652140940045,47.98760604858398
167,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18274560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18274560,,,,,SE,CH34,0.006716098468815297,43.69784927368164
168,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18370560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18370560,,,,,ME,CH12,0.01145097461988759,49.28078460693359
169,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18370560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18370560,,,,,SE,CH34,0.007788214105116489,45.10404205322266
170,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18466560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18466560,,,,,ME,CH12,0.01062615061522655,48.19049835205078
171,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18466560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18466560,,,,,SE,CH34,0.008773009222796467,45.10282897949219
172,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18658560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18658560,,,,,ME,CH12,0.1615949131254859,52.33912658691406
173,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18658560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18658560,,,,,SE,CH34,0.04850513923130406,49.49210357666016
174,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1873112_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1873112,M,D,C,R,ME,CH12,7.406269718500214,56.67424011230469
175,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1873112_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1873112,M,D,C,R,SE,CH34,13.15808388483161,56.18872451782227
176,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18754560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18754560,,,,,ME,CH12,0.01011515732550053,47.97569274902344
177,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18754560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18754560,,,,,SE,CH34,0.008033801800466627,45.21963500976562
178,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1879576_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1879576,M,D,C,R,ME,CH12,7.27042907426852,56.27034759521484
179,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1879576_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1879576,M,D,C,R,SE,CH34,10.49657845651678,53.44248580932617
180,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1884760_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1884760,M,D,C,R,ME,CH12,2.964884289036027,50.48416519165039
181,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1884760_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1884760,M,D,C,R,SE,CH34,11.14578628380044,53.72681427001953
182,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18850560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18850560,,,,,ME,CH12,0.007765188749371475,45.28184509277344
183,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18850560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18850560,,,,,SE,CH34,0.006151167995166015,42.47151947021484
184,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1893976_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1893976,M,D,C,R,ME,CH12,3.885214354646689,52.65201950073242
185,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1893976_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1893976,M,D,C,R,SE,CH34,9.282522582600016,52.21306228637695
186,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18946560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18946560,,,,,ME,CH12,0.01070608430847194,47.16929244995117
187,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18946560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18946560,,,,,SE,CH34,0.00655558832786637,43.13078308105469
188,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1935320_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1935320,M,D,C,L,ME,CH12,6.473952192368962,53.55007934570312
189,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1935320_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1935320,M,D,C,L,SE,CH34,14.77048575230528,55.9884147644043
190,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19688960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19688960,,,,,ME,CH12,0.006350331304450649,43.35032272338867
191,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19688960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19688960,,,,,SE,CH34,0.004915194868348349,40.40919876098633
192,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19784960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19784960,,,,,ME,CH12,0.007036967300013916,43.77972030639648
193,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19784960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19784960,,,,,SE,CH34,0.00575504293812521,41.45326232910156
194,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19880960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19880960,,,,,ME,CH12,0.005640476894114246,42.21180725097656
195,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19880960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19880960,,,,,SE,CH34,0.00411767238545897,39.03555679321289
196,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19976960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19976960,,,,,ME,CH12,0.004986546782203189,41.79743576049805
197,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19976960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19976960,,,,,SE,CH34,0.003407138003530318,37.63758850097656
198,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20072960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20072960,,,,,ME,CH12,0.005309664982972926,42.40543746948242
199,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20072960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20072960,,,,,SE,CH34,0.003241978492359002,37.35110473632812
200,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2007576_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2007576,M,D,C,L,ME,CH12,5.020030252580781,53.07936096191406
201,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2007576_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2007576,M,D,C,L,SE,CH34,11.73655877545567,54.18865585327148
202,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2010584_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2010584,M,D,C,R,ME,CH12,4.545793005088115,52.48810958862305
203,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2010584_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2010584,M,D,C,R,SE,CH34,11.43559947445052,54.02025604248047
204,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20168960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20168960,,,,,ME,CH12,0.005283009865523845,42.74917221069336
205,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20168960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20168960,,,,,SE,CH34,0.003169384468196257,37.25742340087891
206,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20264960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20264960,,,,,ME,CH12,0.004622652719940512,41.54845809936523
207,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20264960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20264960,,,,,SE,CH34,0.002985716389646349,36.45681762695312
208,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20360960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20360960,,,,,ME,CH12,0.005230734013021814,42.59151840209961
209,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20360960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20360960,,,,,SE,CH34,0.003622582323406935,38.23236846923828
210,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20456960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20456960,,,,,ME,CH12,0.006227939583878964,43.46696853637695
211,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20456960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20456960,,,,,SE,CH34,0.004835300141557872,40.13901138305664
212,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2053911_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2053911,M,D,C,R,ME,CH12,5.143666201403346,52.30007934570312
213,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2053911_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2053911,M,D,C,R,SE,CH34,12.75199014186197,54.78628921508789
214,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20552960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20552960,,,,,ME,CH12,0.007870987454085905,45.78804779052734
215,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20552960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20552960,,,,,SE,CH34,0.005452247396668028,41.64817047119141
216,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2058391_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2058391,M,D,C,R,ME,CH12,2.441287812316076,50.31310653686523
217,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2058391_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2058391,M,D,C,R,SE,CH34,9.348475777630727,51.92190170288086
218,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20648960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20648960,,,,,ME,CH12,0.005899002572826707,43.11106872558594
219,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20648960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20648960,,,,,SE,CH34,0.004614542171506245,40.39138412475586
220,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20744960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20744960,,,,,ME,CH12,0.006266619404038719,43.58625411987305
221,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20744960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20744960,,,,,SE,CH34,0.004314661019413736,39.72457885742188
222,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20840960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20840960,,,,,ME,CH12,0.005773870700246828,42.98529052734375
223,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20840960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20840960,,,,,SE,CH34,0.004176666943443183,39.52293395996094
224,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20936960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20936960,,,,,ME,CH12,0.005357887955964371,42.44376373291016
225,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20936960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20936960,,,,,SE,CH34,0.003745126396095451,38.54190444946289
226,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21032960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21032960,,,,,ME,CH12,0.005696425938604903,43.11012649536133
227,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21032960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21032960,,,,,SE,CH34,0.003861271616481422,38.89716720581055
228,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2111192_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2111192,M,D,C,L,ME,CH12,7.399269852984879,55.94953155517578
229,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2111192_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2111192,M,D,C,L,SE,CH34,13.21006988737746,55.65238189697266
230,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21128960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21128960,,,,,ME,CH12,0.006112240277652024,43.45989990234375
231,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21128960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21128960,,,,,SE,CH34,0.004005164182874189,39.27138519287109
232,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21224960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21224960,,,,,ME,CH12,0.007182688254443068,45.45795440673828
233,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21224960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21224960,,,,,SE,CH34,0.004612354510138875,40.74794387817383
234,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21320960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21320960,,,,,ME,CH12,0.008566923002145182,46.76549530029297
235,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21320960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21320960,,,,,SE,CH34,0.006277259666570213,43.45748138427734
236,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21416960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21416960,,,,,ME,CH12,0.008724958206965353,46.45515441894531
237,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21416960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21416960,,,,,SE,CH34,0.006579980148600537,43.52817153930664
238,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2143640_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2143640,M,D,C,R,ME,CH12,2.634176148592118,50.84835815429688
239,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2143640_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2143640,M,D,C,R,SE,CH34,9.067793698919752,51.92264175415039
240,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2149848_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2149848,M,D,C,R,ME,CH12,5.144883506003243,52.71933364868164
241,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2149848_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2149848,M,D,C,R,SE,CH34,12.89493667638098,55.40086364746094
242,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21512960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21512960,,,,,ME,CH12,0.009263135592780802,47.29047775268555
243,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21512960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21512960,,,,,SE,CH34,0.007420701823166296,44.60065078735352
244,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2155736_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2155736,M,D,C,R,ME,CH12,6.77572867074408,54.54729843139648
245,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2155736_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2155736,M,D,C,R,SE,CH34,13.83198855670456,56.71083831787109
246,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21608960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21608960,,,,,ME,CH12,0.00889320848879067,46.87916564941406
247,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21608960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21608960,,,,,SE,CH34,0.006794430429969843,44.19709014892578
248,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2161815_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2161815,M,D,C,R,ME,CH12,0.6850704979244819,48.38678359985352
249,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2161815_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2161815,M,D,C,R,SE,CH34,8.208949168702112,50.74200439453125
250,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2167960_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2167960,M,D,C,L,ME,CH12,8.117101926705487,56.63486480712891
251,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2167960_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2167960,M,D,C,L,SE,CH34,14.70304120610631,58.14186477661133
252,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21704960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21704960,,,,,SE,CH34,0.009251274401807097,47.13417816162109
253,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2183064_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2183064,M,D,C,R,ME,CH12,5.390355577255789,52.70399856567383
