file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel,decibel
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16894464_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16894464,,,,,SE,CH34,0.006395006327540094
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_169453_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,169453,M,D,C,R,ME,CH12,4.983135710602513
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_169453_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,169453,M,D,C,R,SE,CH34,9.595105550073718
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16990464_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16990464,,,,,ME,CH12,0.008570139153106655
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_16990464_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,16990464,,,,,SE,CH34,0.007040886217662851
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1703512_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1703512,M,D,C,R,ME,CH12,2.277248639252577
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1703512_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1703512,M,D,C,R,SE,CH34,9.699169369961673
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1709976_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1709976,M,D,C,R,ME,CH12,1.093800998913238
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1709976_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1709976,M,D,C,R,SE,CH34,4.785054220806815
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_174573_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,174573,M,D,C,L,ME,CH12,6.319338832250318
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_174573_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,174573,M,D,C,L,SE,CH34,12.20832419427439
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1746584_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1746584,M,D,C,L,ME,CH12,1.226016189920396
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1746584_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1746584,M,D,C,L,SE,CH34,9.274609638044902
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_17676800_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,17676800,,,,,ME,CH12,0.01254759355234952
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_17676800_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,17676800,,,,,SE,CH34,0.01047000598523481
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1774424_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1774424,M,D,C,R,ME,CH12,6.556028989326341
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1774424_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1774424,M,D,C,R,SE,CH34,12.71913400498683
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_178946_M_D_BL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,178946,M,D,B,L,ME,CH12,10.63920999780037
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_178946_M_D_BL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,178946,M,D,B,L,SE,CH34,17.48228120334817
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1796504_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1796504,M,D,C,R,ME,CH12,4.934385665114879
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1796504_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1796504,M,D,C,R,SE,CH34,12.76947325902779
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1808664_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1808664,M,D,C,L,ME,CH12,2.667866958659519
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1808664_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1808664,M,D,C,L,SE,CH34,11.2166718057844
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18178560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18178560,,,,,ME,CH12,0.01078429287793457
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18178560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18178560,,,,,SE,CH34,0.007914903917282555
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18274560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18274560,,,,,ME,CH12,0.01011652140940045
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18274560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18274560,,,,,SE,CH34,0.006716098468815297
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18370560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18370560,,,,,ME,CH12,0.01145097461988759
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18370560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18370560,,,,,SE,CH34,0.007788214105116489
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18466560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18466560,,,,,ME,CH12,0.01062615061522655
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18466560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18466560,,,,,SE,CH34,0.008773009222796467
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18658560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18658560,,,,,ME,CH12,0.1615949131254859
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18658560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18658560,,,,,SE,CH34,0.04850513923130406
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1873112_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1873112,M,D,C,R,ME,CH12,7.406269718500214
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1873112_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1873112,M,D,C,R,SE,CH34,13.15808388483161
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18754560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18754560,,,,,ME,CH12,0.01011515732550053
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18754560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18754560,,,,,SE,CH34,0.008033801800466627
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1879576_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1879576,M,D,C,R,ME,CH12,7.27042907426852
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1879576_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1879576,M,D,C,R,SE,CH34,10.49657845651678
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1884760_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1884760,M,D,C,R,ME,CH12,2.964884289036027
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1884760_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1884760,M,D,C,R,SE,CH34,11.14578628380044
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18850560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18850560,,,,,ME,CH12,0.007765188749371475
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18850560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18850560,,,,,SE,CH34,0.006151167995166015
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1893976_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1893976,M,D,C,R,ME,CH12,3.885214354646689
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1893976_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1893976,M,D,C,R,SE,CH34,9.282522582600016
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18946560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18946560,,,,,ME,CH12,0.01070608430847194
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18946560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18946560,,,,,SE,CH34,0.00655558832786637
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1935320_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1935320,M,D,C,L,ME,CH12,6.473952192368962
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1935320_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1935320,M,D,C,L,SE,CH34,14.77048575230528
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19688960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19688960,,,,,ME,CH12,0.006350331304450649
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19688960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19688960,,,,,SE,CH34,0.004915194868348349
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19784960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19784960,,,,,ME,CH12,0.007036967300013916
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19784960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19784960,,,,,SE,CH34,0.00575504293812521
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19880960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19880960,,,,,ME,CH12,0.005640476894114246
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19880960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19880960,,,,,SE,CH34,0.00411767238545897
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19976960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19976960,,,,,ME,CH12,0.004986546782203189
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19976960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19976960,,,,,SE,CH34,0.003407138003530318
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20072960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20072960,,,,,ME,CH12,0.005309664982972926
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20072960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20072960,,,,,SE,CH34,0.003241978492359002
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2007576_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2007576,M,D,C,L,ME,CH12,5.020030252580781
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2007576_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2007576,M,D,C,L,SE,CH34,11.73655877545567
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2010584_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2010584,M,D,C,R,ME,CH12,4.545793005088115
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2010584_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2010584,M,D,C,R,SE,CH34,11.43559947445052
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20168960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20168960,,,,,ME,CH12,0.005283009865523845
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20168960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20168960,,,,,SE,CH34,0.003169384468196257
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20264960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20264960,,,,,ME,CH12,0.004622652719940512
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20264960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20264960,,,,,SE,CH34,0.002985716389646349
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20360960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20360960,,,,,ME,CH12,0.005230734013021814
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20360960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20360960,,,,,SE,CH34,0.003622582323406935
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20456960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20456960,,,,,ME,CH12,0.006227939583878964
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20456960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20456960,,,,,SE,CH34,0.004835300141557872
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2053911_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2053911,M,D,C,R,ME,CH12,5.143666201403346
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2053911_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2053911,M,D,C,R,SE,CH34,12.75199014186197
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20552960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20552960,,,,,ME,CH12,0.007870987454085905
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20552960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20552960,,,,,SE,CH34,0.005452247396668028
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2058391_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2058391,M,D,C,R,ME,CH12,2.441287812316076
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2058391_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2058391,M,D,C,R,SE,CH34,9.348475777630727
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20648960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20648960,,,,,ME,CH12,0.005899002572826707
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20648960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20648960,,,,,SE,CH34,0.004614542171506245
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20744960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20744960,,,,,ME,CH12,0.006266619404038719
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20744960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20744960,,,,,SE,CH34,0.004314661019413736
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20840960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20840960,,,,,ME,CH12,0.005773870700246828
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20840960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20840960,,,,,SE,CH34,0.004176666943443183
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20936960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20936960,,,,,ME,CH12,0.005357887955964371
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20936960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20936960,,,,,SE,CH34,0.003745126396095451
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21032960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21032960,,,,,ME,CH12,0.005696425938604903
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21032960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21032960,,,,,SE,CH34,0.003861271616481422
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2111192_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2111192,M,D,C,L,ME,CH12,7.399269852984879
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2111192_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2111192,M,D,C,L,SE,CH34,13.21006988737746
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21128960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21128960,,,,,ME,CH12,0.006112240277652024
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21128960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21128960,,,,,SE,CH34,0.004005164182874189
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21224960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21224960,,,,,ME,CH12,0.007182688254443068
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21224960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21224960,,,,,SE,CH34,0.004612354510138875
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21320960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21320960,,,,,ME,CH12,0.008566923002145182
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21320960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21320960,,,,,SE,CH34,0.006277259666570213
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21416960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21416960,,,,,ME,CH12,0.008724958206965353
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21416960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21416960,,,,,SE,CH34,0.006579980148600537
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2143640_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2143640,M,D,C,R,ME,CH12,2.634176148592118
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2143640_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2143640,M,D,C,R,SE,CH34,9.067793698919752
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2149848_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2149848,M,D,C,R,ME,CH12,5.144883506003243
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2149848_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2149848,M,D,C,R,SE,CH34,12.89493667638098
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21512960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21512960,,,,,ME,CH12,0.009263135592780802
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21512960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21512960,,,,,SE,CH34,0.007420701823166296
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2155736_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2155736,M,D,C,R,ME,CH12,6.77572867074408
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2155736_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2155736,M,D,C,R,SE,CH34,13.83198855670456
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21608960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21608960,,,,,ME,CH12,0.00889320848879067
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21608960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21608960,,,,,SE,CH34,0.006794430429969843
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2161815_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2161815,M,D,C,R,ME,CH12,0.6850704979244819
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2161815_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2161815,M,D,C,R,SE,CH34,8.208949168702112
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2167960_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2167960,M,D,C,L,ME,CH12,8.117101926705487
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2167960_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2167960,M,D,C,L,SE,CH34,14.70304120610631
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21704960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21704960,,,,,SE,CH34,0.009251274401807097
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2183064_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2183064,M,D,C,R,ME,CH12,5.390355577255789
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2183064_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2183064,M,D,C,R,SE,CH34,13.15693505483836
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2224640_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,2224640,,,,,ME,CH12,0.008975129465909398
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2224640_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,2224640,,,,,SE,CH34,0.005466979754887947
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2245592_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2245592,M,D,C,R,ME,CH12,4.148281288416347
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2245592_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2245592,M,D,C,R,SE,CH34,10.80586310136507
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2248792_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2248792,M,D,C,R,ME,CH12,1.396986697218036
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2248792_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2248792,M,D,C,R,SE,CH34,8.30797479564837
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2259864_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2259864,M,D,C,R,ME,CH12,4.109179273396427
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2259864_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2259864,M,D,C,R,SE,CH34,10.31007231823002
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2264408_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2264408,M,D,C,R,ME,CH12,3.811876542777122
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2264408_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2264408,M,D,C,R,SE,CH34,11.15102794530755
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2279384_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2279384,M,D,C,L,ME,CH12,3.406585402200819
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2279384_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2279384,M,D,C,L,SE,CH34,11.5140272742934
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2293016_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2293016,M,D,C,L,ME,CH12,4.200978638106927
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2293016_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2293016,M,D,C,L,SE,CH34,12.13597956142148
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2320408_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2320408,M,D,C,R,ME,CH12,2.445427954347491
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2320408_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2320408,M,D,C,R,SE,CH34,9.529059243470975
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2320640_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,2320640,,,,,ME,CH12,0.007726107115245474
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2320640_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,2320640,,,,,SE,CH34,0.006047191613586347
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_232472_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,232472,M,D,C,L,ME,CH12,7.66701997985715
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_232472_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,232472,M,D,C,L,SE,CH34,13.68209653819927
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2329880_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2329880,M,D,C,R,ME,CH12,8.648473859790624
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2329880_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2329880,M,D,C,R,SE,CH34,11.22149098237971
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2359128_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2359128,M,D,C,R,ME,CH12,6.435637195315918
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2359128_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2359128,M,D,C,R,SE,CH34,13.7843100030192
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2370968_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2370968,M,D,C,L,ME,CH12,6.787480058403582
2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2370968_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2370968,M,D,C,L,SE,CH34,10.8272106509236
