,file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel
147,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1703512_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1703512,M,D,C,R,SE,CH34
148,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1709976_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1709976,M,D,C,R,ME,CH12
149,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1709976_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1709976,M,D,C,R,SE,CH34
150,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_174573_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,174573,M,D,C,L,ME,CH12
151,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_174573_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,174573,M,D,C,L,SE,CH34
152,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1746584_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1746584,M,D,C,L,ME,CH12
153,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1746584_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1746584,M,D,C,L,SE,CH34
154,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_17676800_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,17676800,None,None,None,None,ME,CH12
155,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_17676800_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,17676800,None,None,None,None,SE,CH34
156,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1774424_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1774424,M,D,C,R,ME,CH12
157,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1774424_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1774424,M,D,C,R,SE,CH34
158,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_178946_M_D_BL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,178946,M,D,B,L,ME,CH12
159,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_178946_M_D_BL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,178946,M,D,B,L,SE,CH34
160,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1796504_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1796504,M,D,C,R,ME,CH12
161,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1796504_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1796504,M,D,C,R,SE,CH34
162,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1808664_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1808664,M,D,C,L,ME,CH12
163,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1808664_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1808664,M,D,C,L,SE,CH34
164,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18178560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18178560,None,None,None,None,ME,CH12
165,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18178560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18178560,None,None,None,None,SE,CH34
166,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18274560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18274560,None,None,None,None,ME,CH12
167,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18274560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18274560,None,None,None,None,SE,CH34
168,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18370560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18370560,None,None,None,None,ME,CH12
169,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18370560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18370560,None,None,None,None,SE,CH34
170,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18466560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18466560,None,None,None,None,ME,CH12
171,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18466560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18466560,None,None,None,None,SE,CH34
172,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18658560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18658560,None,None,None,None,ME,CH12
173,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18658560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18658560,None,None,None,None,SE,CH34
174,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1873112_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1873112,M,D,C,R,ME,CH12
175,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1873112_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1873112,M,D,C,R,SE,CH34
176,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18754560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18754560,None,None,None,None,ME,CH12
177,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18754560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18754560,None,None,None,None,SE,CH34
178,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1879576_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1879576,M,D,C,R,ME,CH12
179,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1879576_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1879576,M,D,C,R,SE,CH34
180,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1884760_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1884760,M,D,C,R,ME,CH12
181,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1884760_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1884760,M,D,C,R,SE,CH34
182,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18850560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18850560,None,None,None,None,ME,CH12
183,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18850560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18850560,None,None,None,None,SE,CH34
184,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1893976_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1893976,M,D,C,R,ME,CH12
185,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1893976_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1893976,M,D,C,R,SE,CH34
186,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18946560_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18946560,None,None,None,None,ME,CH12
187,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_18946560_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,18946560,None,None,None,None,SE,CH34
188,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1935320_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1935320,M,D,C,L,ME,CH12
189,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_1935320_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,1935320,M,D,C,L,SE,CH34
190,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19688960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19688960,None,None,None,None,ME,CH12
191,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19688960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19688960,None,None,None,None,SE,CH34
192,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19784960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19784960,None,None,None,None,ME,CH12
193,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19784960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19784960,None,None,None,None,SE,CH34
194,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19880960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19880960,None,None,None,None,ME,CH12
195,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19880960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19880960,None,None,None,None,SE,CH34
196,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19976960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19976960,None,None,None,None,ME,CH12
197,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_19976960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,19976960,None,None,None,None,SE,CH34
198,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20072960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20072960,None,None,None,None,ME,CH12
199,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20072960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20072960,None,None,None,None,SE,CH34
200,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2007576_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2007576,M,D,C,L,ME,CH12
201,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2007576_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2007576,M,D,C,L,SE,CH34
202,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2010584_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2010584,M,D,C,R,ME,CH12
203,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2010584_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2010584,M,D,C,R,SE,CH34
204,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20168960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20168960,None,None,None,None,ME,CH12
205,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20168960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20168960,None,None,None,None,SE,CH34
206,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20264960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20264960,None,None,None,None,ME,CH12
207,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20264960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20264960,None,None,None,None,SE,CH34
208,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20360960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20360960,None,None,None,None,ME,CH12
209,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20360960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20360960,None,None,None,None,SE,CH34
210,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20456960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20456960,None,None,None,None,ME,CH12
211,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20456960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20456960,None,None,None,None,SE,CH34
212,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2053911_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2053911,M,D,C,R,ME,CH12
213,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2053911_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2053911,M,D,C,R,SE,CH34
214,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20552960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20552960,None,None,None,None,ME,CH12
215,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20552960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20552960,None,None,None,None,SE,CH34
216,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2058391_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2058391,M,D,C,R,ME,CH12
217,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2058391_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2058391,M,D,C,R,SE,CH34
218,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20648960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20648960,None,None,None,None,ME,CH12
219,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20648960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20648960,None,None,None,None,SE,CH34
220,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20744960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20744960,None,None,None,None,ME,CH12
221,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20744960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20744960,None,None,None,None,SE,CH34
222,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20840960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20840960,None,None,None,None,ME,CH12
223,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20840960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20840960,None,None,None,None,SE,CH34
224,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20936960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20936960,None,None,None,None,ME,CH12
225,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_20936960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,20936960,None,None,None,None,SE,CH34
226,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21032960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21032960,None,None,None,None,ME,CH12
227,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21032960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21032960,None,None,None,None,SE,CH34
228,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2111192_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2111192,M,D,C,L,ME,CH12
229,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2111192_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2111192,M,D,C,L,SE,CH34
230,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21128960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21128960,None,None,None,None,ME,CH12
231,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21128960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21128960,None,None,None,None,SE,CH34
232,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21224960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21224960,None,None,None,None,ME,CH12
233,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21224960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21224960,None,None,None,None,SE,CH34
234,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21320960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21320960,None,None,None,None,ME,CH12
235,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21320960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21320960,None,None,None,None,SE,CH34
236,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21416960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21416960,None,None,None,None,ME,CH12
237,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21416960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21416960,None,None,None,None,SE,CH34
238,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2143640_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2143640,M,D,C,R,ME,CH12
239,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2143640_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2143640,M,D,C,R,SE,CH34
240,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2149848_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2149848,M,D,C,R,ME,CH12
241,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2149848_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2149848,M,D,C,R,SE,CH34
242,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21512960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21512960,None,None,None,None,ME,CH12
243,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21512960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21512960,None,None,None,None,SE,CH34
244,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2155736_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2155736,M,D,C,R,ME,CH12
245,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2155736_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2155736,M,D,C,R,SE,CH34
246,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21608960_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21608960,None,None,None,None,ME,CH12
247,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21608960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21608960,None,None,None,None,SE,CH34
248,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2161815_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2161815,M,D,C,R,ME,CH12
249,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2161815_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2161815,M,D,C,R,SE,CH34
250,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2167960_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2167960,M,D,C,L,ME,CH12
251,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2167960_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2167960,M,D,C,L,SE,CH34
252,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_21704960_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,21704960,None,None,None,None,SE,CH34
253,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2183064_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2183064,M,D,C,R,ME,CH12
254,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2183064_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2183064,M,D,C,R,SE,CH34
255,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2224640_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,2224640,None,None,None,None,ME,CH12
256,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2224640_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,2224640,None,None,None,None,SE,CH34
257,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2245592_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2245592,M,D,C,R,ME,CH12
258,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2245592_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2245592,M,D,C,R,SE,CH34
259,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2248792_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2248792,M,D,C,R,ME,CH12
260,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2248792_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2248792,M,D,C,R,SE,CH34
261,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2259864_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2259864,M,D,C,R,ME,CH12
262,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2259864_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2259864,M,D,C,R,SE,CH34
263,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2264408_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2264408,M,D,C,R,ME,CH12
264,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2264408_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2264408,M,D,C,R,SE,CH34
265,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2279384_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2279384,M,D,C,L,ME,CH12
266,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2279384_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2279384,M,D,C,L,SE,CH34
267,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2293016_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2293016,M,D,C,L,ME,CH12
268,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2293016_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2293016,M,D,C,L,SE,CH34
269,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2320408_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2320408,M,D,C,R,ME,CH12
270,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2320408_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2320408,M,D,C,R,SE,CH34
271,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2320640_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,2320640,None,None,None,None,ME,CH12
272,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2320640_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,2320640,None,None,None,None,SE,CH34
273,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_232472_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,232472,M,D,C,L,ME,CH12
274,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_232472_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,232472,M,D,C,L,SE,CH34
275,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2329880_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2329880,M,D,C,R,ME,CH12
276,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2329880_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2329880,M,D,C,R,SE,CH34
277,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2359128_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2359128,M,D,C,R,ME,CH12
278,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2359128_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2359128,M,D,C,R,SE,CH34
279,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2370968_M_D_CL_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2370968,M,D,C,L,ME,CH12
280,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2370968_M_D_CL_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2370968,M,D,C,L,SE,CH34
281,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2416640_ME_CH12-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,2416640,None,None,None,None,ME,CH12
282,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2416640_SE_CH34-BG,True,2019-10-22-08-40,Fraunhofer-IDMT,30,2416640,None,None,None,None,SE,CH34
283,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2438744_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2438744,M,D,C,R,ME,CH12
284,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2438744_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2438744,M,D,C,R,SE,CH34
285,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2440440_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2440440,M,D,C,R,ME,CH12
286,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2440440_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2440440,M,D,C,R,SE,CH34
287,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2470295_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2470295,M,D,C,R,ME,CH12
288,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2470295_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2470295,M,D,C,R,SE,CH34
289,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_247832_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,247832,M,D,C,R,ME,CH12
290,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_247832_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,247832,M,D,C,R,SE,CH34
291,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2501677_M_D_CR_ME_CH12,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2501677,M,D,C,R,ME,CH12
292,2019-10-22-08-40_Fraunhofer-IDMT_30Kmh_2501677_M_D_CR_SE_CH34,False,2019-10-22-08-40,Fraunhofer-IDMT,30,2501677,M,D,C,R,SE,CH34
